Course Dept,Course Title,Course Number,Section Number,Term,AU,Instructor,A Range,B Range,C Range,D Range,F Range, Avg Grade
FINANC,FINANCE FUTURES/OPTIONS,4320,01,FS2007,CBUSN,"STANSFIELD,JOHN J",25,11,4,4,2,3.152
FINANC,PRINCIPLS OF REAL ESTATE,4500,01,FS2007,CBUSN,"GOLDMAN,SAMUEL",11,31,3,0,0,3.198
FINANC,PRINCIPLS OF REAL ESTATE,4500,02,FS2007,CBUSN,"GOLDMAN,SAMUEL",9,26,3,0,0,3.182
FINANC,PRINCIPLS OF REAL ESTATE,4500,03,FS2007,CBUSN,"ALLEN,WILLIAM D",30,5,0,1,0,3.803
FINANC,REAL ESTATE APPRAISAL,4510,01,FS2007,CBUSN,"JOHNSON,DANIEL EDWARD",20,5,0,0,0,3.74
FINANC,REAL ESTTE FNANC INVSTMT,4520,01,FS2007,CBUSN,"JOHN,JOHN",10,12,2,0,0,3.308
FINANC,INV STRGY OF W BUFFETT,4620,1,FS2007,CBUSN,"KERN,ANDREW E",8,2,1,0,0,3.691
FINANC,MANAGERIAL FINANCE,7440,01,FS2007,CBUSN,"BROCKMAN,PAUL DOUGLAS",19,18,0,0,0,3.514
FINANC,INV STRGY OF W BUFFETT,7620,01,FS2007,CBUSN,"KERN,ANDREW E",19,5,0,0,0,3.792
FINANC,INV FUND MANAGEMENT,7820,01,FS2007,CBUSN,"PUCKETT,WALTER A",10,2,0,0,0,3.833
FINANC,SCRTY MARKETS INVSTMENTS,8070,01,FS2007,CBUSN,"STANSFIELD,JOHN J",14,9,1,0,0,3.542
FINANC,DERIVATIVE FINAC SECURIT,8340,01,FS2007,CBUSN,"STANSFIELD,JOHN J",16,11,3,0,1,3.323
FINANC,MNGMNT FINANCIAL INSTIT,8510,01,FS2007,CBUSN,"ALLEN,WILLIAM D",25,0,0,0,0,4.0
FINPLN,INTRO TO PERSONAL FINANC,2083,01,FS2007,CHES,"WEAGLEY,ROBERT O",73,23,15,6,14,3.044
FINPLN,PERSNAL & FAMILY FINANCE,2183,01,FS2007,CHES,"GREEN-IVEY,STARLA L",50,51,52,13,8,2.736
FINPLN,PERSNAL & FAMILY FINANCE,2183,02,FS2007,CHES,"GREEN-IVEY,STARLA L",82,38,54,5,8,2.963
FINPLN,CONSUMER AS ENTREPRENEUR,2185,01,FS2007,CHES,"ZELENAK,MELCHIOR J",9,16,8,4,3,2.6
FINPLN,CONSUMER AS ENTREPRENEUR,2185,02,FS2007,CHES,"ZELENAK,MELCHIOR J",12,9,15,5,5,2.391
FINPLN,FINANCIAL COUNSELING,3282,01,FS2007,CHES,"OLESON,MARK DANIEL",1,13,14,1,3,2.213
FINPLN,FIN PLAN: COMP APPLCTN,3283,01,FS2007,CHES,"LIN,YUEH-JU",13,12,8,0,1,2.988
FINPLN,SALES MANAGEMENT,4183,01,FS2007,CHES,"WEAGLEY,ROBERT O",10,5,1,0,0,3.544
FINPLN,TAX PLANNING,4187,01,FS2007,CHES,"SHARPE,DEANNA L",17,27,10,3,1,2.986
FINPLN,ASSESSING AMERICAN DREAM,4380,01,FS2007,CHES,"SHARPE,DEANNA L",13,20,7,0,0,3.12
FINPLN,FIN PLAN: RISK MANGMNT,4382,01,FS2007,CHES,"WHITE,JACK DAVID",40,28,8,0,0,3.401
FINPLN,FIN PLAN: INVEST MANGMNT,4383,01,FS2007,CHES,"WEAGLEY,ROBERT O",14,38,31,1,0,2.72
FINPLN,TPC HOUSEHOLD ECON/FINAN,7001,03,FS2007,CHES,"SHARPE,DEANNA L",14,3,1,0,0,3.722
FOREST,DENDROLOGY,2151,01,FS2007,CSNR,"PALLARDY,STEPHEN GERARD",16,17,13,4,0,2.882
FOREST,FORST FIRE CONTROL & USE,3207,01,FS2007,CSNR,"DWYER,JOHN PATRICK",15,12,1,1,0,3.372
FOREST,WOOD TECHNOLOGY,3240,01,FS2007,CSNR,"CUTTER,BRUCE EMERY",3,8,9,2,1,2.383
FOREST,FOREST ECOLOGY,4320,01,FS2007,CSNR,"MUZIKA,ROSEMARIE",2,7,7,4,0,2.35
FOREST,TREE PHYSIOLOGY,4340,01,FS2007,CSNR,"GEORGE,MILON FRED",5,9,1,0,0,3.287
FOREST,FOREST INFO SYSTEMS,4360,01,FS2007,CSNR,"LARSEN,DAVID R",7,10,0,0,0,3.482
FOREST,FOREST RESOURCE MNGMNT,4380,01,FS2007,CSNR,"DWYER,JOHN PATRICK",3,12,2,0,0,3.006
FOREST,WATERSHED MNG/WATER QUAL,4390,01,FS2007,CSNR,"HUBBART,JASON A",0,5,14,5,0,2.088
FOREST,FOREST SOILS,8450,01,FS2007,CSNR,"KABRICK,JOHN M",19,2,0,0,0,3.905
FRENCH,ELEMENTARY FRENCH 1,1100,01,FS2007,CAS,"DYE,MATTHEW J",4,9,5,1,4,2.387
FRENCH,ELEMENTARY FRENCH 1,1100,02,FS2007,CAS,"PARDALOS,ELENI C",12,7,3,0,0,3.368
FRENCH,ELEMENTARY FRENCH 1,1100,03,FS2007,CAS,"DYE,MATTHEW J",9,10,2,0,1,3.141
FRENCH,ELEMENTARY FRENCH 1,1100,04,FS2007,CAS,"WEBSTER,COURTNEY LYNN",9,13,0,0,0,3.423
FRENCH,ELEMENTARY FRENCH 1,1100,05,FS2007,CAS,"WILKI,JASON L",11,7,5,0,0,3.235
FRENCH,ELEMENTARY FRENCH 1,1100,06,FS2007,CAS,"WEBSTER,COURTNEY LYNN",12,7,2,0,1,3.236
FRENCH,ELEMENTARY FRENCH 1,1100,07,FS2007,CAS,"KEVIL,L HUNTER",2,9,6,1,2,2.34
FRENCH,ELEMENTARY FRENCH 1,1100,08,FS2007,CAS,"KING,EDITH CAROL",7,7,5,1,1,2.857
FRENCH,ELEMENTARY FRENCH 2,1200,01,FS2007,CAS,"PINE,VICTORIA DIANNE",5,8,4,1,0,2.978
FRENCH,ELEMENTARY FRENCH 2,1200,02,FS2007,CAS,"KOEHNEMANN,AARON JOHN",2,9,5,1,5,1.982
FRENCH,ELEMENTARY FRENCH 2,1200,03,FS2007,CAS,"FOSTER,TARA",1,10,7,2,0,2.455
FRENCH,ELEMENTARY FRENCH 2,1200,04,FS2007,CAS,"BLENEAU,VIRGINIE ANNIE",5,6,5,1,0,2.918
FRENCH,ELEMENTARY FRENCH 2,1200,05,FS2007,CAS,"BLENEAU,VIRGINIE ANNIE",6,4,3,1,2,2.613
FRENCH,ELEMENTARY FRENCH 2,1200,06,FS2007,CAS,"FOSTER,TARA",7,3,1,4,1,2.669
FRENCH,ELEMENTARY FRENCH 2,1200,07,FS2007,CAS,"PINE,VICTORIA DIANNE",5,4,1,1,0,3.073
FRENCH,ELEMENTARY FRENCH 3,2100,01,FS2007,CAS,"DUCRET,VIVIANE",3,5,6,1,1,2.5
FRENCH,ELEMENTARY FRENCH 3,2100,02,FS2007,CAS,"MATONDO,ANTOINE N",7,10,3,0,0,3.065
FRENCH,ELEMENTARY FRENCH 3,2100,03,FS2007,CAS,"DUCRET,VIVIANE",1,7,6,5,0,2.274
FRENCH,ELEMENTARY FRENCH 3,2100,04,FS2007,CAS,"DUCRET,VIVIANE",5,6,6,0,0,2.835
FRENCH,ELEMENTARY FRENCH 3,2100,05,FS2007,CAS,"KOEHNEMANN,AARON JOHN",2,5,7,4,2,2.02
FRENCH,ELEMENTARY FRENCH 3,2100,06,FS2007,CAS,"MATONDO,ANTOINE N",4,4,3,0,0,3.036
FRENCH,INTER FRNCH COMP & CONVR,2160,01,FS2007,CAS,"MOLAVI,NANCY",5,9,1,0,0,3.247
FRENCH,INTER FRNCH COMP & CONVR,2160,02,FS2007,CAS,"MOLAVI,NANCY",6,8,4,0,1,2.853
FRENCH,FRENCH CIVILIZATION,2310,01,FS2007,CAS,"MURATORE,MARY JO",29,16,13,5,2,2.908
FRENCH,ADV FRNCH COMP/CONVRT 1,3160,01,FS2007,CAS,"SIPE,DANIEL A.",10,9,0,0,0,3.495
FRENCH,ADV FRNCH COMP/CONVRT 1,3160,02,FS2007,CAS,"DUCRET,VIVIANE",6,9,0,0,0,3.38
FRENCH,INTRO TO LIT ANYLSIS,3410,01,FS2007,CAS,"SIPE,DANIEL A.",6,10,2,0,0,3.239
FRENCH,INTRO FRENCH LIT 1,3420,02,FS2007,CAS,"MURATORE,MARY JO",6,7,2,0,0,3.187
FRENCH,18TH-CENTURY FRENCH LIT,4440,01,FS2007,CAS,"LAZZARO-WEIS,CAROL M.",3,7,0,0,0,3.39
F_S,FOOD SCIENCE & NUTRITION,1030,01,FS2007,CAFNR,"CLARKE,ANDREW D",111,178,126,40,24,2.635
F_S,LIVE ANIMAL & MEAT EVAL,2114,01,FS2007,CAFNR,"WIEGAND,BRYON R",10,7,0,0,0,3.571
F_S,GRAPES/WINES OF THE WRLD,2195,01,FS2007,CAFNR,"STRIEGLER,RICHARD KEITH",33,19,6,0,1,3.407
F_S,PRINC OF MEAT SCIENCE,3214,01,FS2007,CAFNR,"LORENZEN,CAROL L",2,10,9,2,1,2.417
F_S,PHYS PRINC FOOD PROCESNG,3250,1,FS2007,CAFNR,"AWIKA,JOSEPH MOBUTU",3,2,6,2,0,2.531
F_S,FOOD CHEMISTRY & ANLYSIS,4310,01,FS2007,CAFNR,"GRUEN,INGOLF UWE",17,5,1,0,0,3.617
F_S,FOOD PRODUCT DEVELOPMENT,4970,01,FS2007,CAFNR,"CLARKE,ANDREW D",12,6,1,0,0,3.547
F_W,TOPICS IN F&W,1002,01,FS2007,CSNR,"SAFRANSKI,TRISTA ANN",5,3,3,1,1,2.723
F_W,HUMN DIMENSN F&W CONSRVT,2400,01,FS2007,CSNR,"NILON,CHARLES H",7,10,4,0,0,3.129
F_W,MAMMALOGY,3660,01,FS2007,CSNR,"GOMPPER,MATTHEW E",4,9,9,4,1,2.441
F_W,LIMNOLOGY,4100,01,FS2007,CSNR,"JONES,JOHN RICHARD",2,9,3,0,0,2.971
F_W,FISHERIES MANAGEMENT,4300,01,FS2007,CSNR,"HAYWARD,ROBERT S",2,9,0,0,0,3.182
F_W,TECHN F/FISH MNG & CNSRV,4400,01,FS2007,CSNR,"NOLTIE,DOUGLAS B",8,8,0,0,0,3.406
F_W,WILDLIFE CONSERVATION,4600,01,FS2007,CSNR,"AHLERING,MARISSA ANNE",5,21,8,2,0,2.864
F_W,QUANT FISH & WILDLF ASSM,8530,01,FS2007,CSNR,"MILLSPAUGH,JOSHUA J",16,1,0,0,0,3.941
GEOG,REGIONS & NATIONS WRLD 1,1100,01,FS2007,CAS,"BROWN,LARRY G",45,130,133,53,17,2.342
GEOG,REGIONS & NATIONS WRLD 1,1100H,01,FS2007,CAS,"BROWN,LARRY G",11,11,1,0,0,3.422
GEOG,GEOGRAPHY OF MISSOURI,2130,01,FS2007,CAS,"BROWN,LARRY G",4,5,19,6,1,2.177
GEOG,INTRO TO HUMANIZED EARTH,2550,01,FS2007,CAS,"GERIKE,MATTHEW J",10,21,18,7,3,2.459
GEOG,INTRO PHYS GEOGRAPHY,2610,01,FS2007,CAS,"COWELL,CHARLES M",20,21,23,8,5,2.566
GEOG,ECONOMIC GEOGRAPHY,2710,01,FS2007,CAS,"GERIKE,MATTHEW J",14,8,7,0,3,2.938
GEOG,URBAN GEOGRAPHY,2720,01,FS2007,CAS,"FOULKES,MATTHEW WALTON",5,12,4,1,0,2.914
GEOG,WRLD POL GEOG PATRN PROC,2780,01,FS2007,CAS,"BROWN,LARRY G",9,15,16,3,2,2.571
GEOG,INTRO TO MAPPING SCIENCE,2840,01,FS2007,CAS,"LUDWIG,GAIL S",5,9,11,0,2,2.622
GEOG,GEOG OF THE MIDDLE EAST,3270,01,FS2007,CAS,"HOBBS,JOSEPH JOHN",14,17,13,4,0,2.823
GEOG,PHYSICAL GEOGRAPHY OF US,3610,01,FS2007,CAS,"URBAN,MICHAEL A",10,21,3,1,0,3.117
GEOG,TPC: GEOGRAPHY SOC SCI,3904,01,FS2007,CAS,"MCCRAY,THOMAS REX",2,20,4,0,0,2.969
GEOG,SPATIAL ANALYSIS GEOG,4710,01,FS2007,CAS,"WANG,CUIZHEN",3,8,0,1,1,3.008
GEOG,REMOTE SENSING,4830,01,FS2007,CAS,"WANG,CUIZHEN",4,11,2,0,0,3.224
GEOG,GEOGRAPHIC INFO SYSTEM 1,4840,01,FS2007,CAS,"LI,YINGKUI",6,4,1,1,0,3.125
GEOG,GEOGRAPHIC INFO SYSTEM 1,7840,01,FS2007,CAS,"LI,YINGKUI",6,5,2,0,0,3.308
GEOL,PRNCP OF GEOL W/LAB,1100,01,FS2007,CAS,"ZUMSTEG,CATHY L",31,82,58,39,15,2.348
GEOL,PRNCP OF GEOL W/LAB,1100,02,FS2007,CAS,"LIU,MIAN",4,21,22,9,2,2.224
GEOL,ENVIRONMENTAL GEOL W/LAB,1200,01,FS2007,CAS,"WICKS,CAROL M",18,50,43,3,0,2.683
GEOL,THEMES IN GEOLOGY,1400,01,FS2007,CAS,"CORMIER,MARIE H",51,143,97,22,1,2.72
GEOL,THEMES IN GEOLOGY,1400,02,FS2007,CAS,"NABELEK,PETER I",41,42,20,9,7,2.778
GEOL,VOLCANOES & HUMAN ENVIRN,2160H,01,FS2007,CAS,"NABELEK,PETER I",4,7,0,0,0,3.364
GEOL,SURFC EARTH PRC/PROD-LAB,2400,01,FS2007,CAS,"GOMEZ,FRANCISCO GUSTAVO",5,6,2,2,2,2.465
GEOL,MINERALOGY,3250,01,FS2007,CAS,"SHELTON,KEVIN L",3,4,3,1,2,2.338
GEOL,SEDIMENTOLOGY,3800,01,FS2007,CAS,"MACLEOD,KENNETH G",3,4,4,0,1,2.717
GERMAN,ELEMENTARY GERMAN 1,1100,01,FS2007,CAS,,13,1,0,0,0,3.779
GERMAN,ELEMENTARY GERMAN 1,1100,01,FS2007,CAS,"KENNEDY,NINA VANESSA AN",13,1,0,0,0,3.779
GERMAN,ELEMENTARY GERMAN 1,1100,02,FS2007,CAS,,13,6,0,0,1,3.5
GERMAN,ELEMENTARY GERMAN 1,1100,02,FS2007,CAS,"LECHNER,JUDITH HEIDI",13,6,0,0,1,3.5
GERMAN,ELEMENTARY GERMAN 1,1100,03,FS2007,CAS,"SCHMIDT,OLAF",9,6,5,0,0,3.2
GERMAN,ELEMENTARY GERMAN 1,1100,05,FS2007,CAS,"BISMARK,VERONIKA",7,9,0,0,0,3.325
GERMAN,ELEMENTARY GERMAN 1,1100,05,FS2007,CAS,,7,9,0,0,0,3.325
GERMAN,ELEMENTARY GERMAN 1,1100,06,FS2007,CAS,"KOBS,MICHAEL",12,4,4,0,0,3.31
GERMAN,ELEMENTARY GERMAN 1,1100,06,FS2007,CAS,,12,4,4,0,0,3.31
GERMAN,ELEMENTARY GERMAN 2,1200,02,FS2007,CAS,"KRAKENBERG,JASMIN",5,1,5,1,2,2.386
GERMAN,ELEMENTARY GERMAN 2,1200,03,FS2007,CAS,"REED,RACHEL L",9,5,3,0,1,3.1
GERMAN,ELEMENTARY GERMAN 2,1200,03,FS2007,CAS,,9,5,3,0,1,3.1
GERMAN,ELEMENTARY GERMAN 3,2100,01,FS2007,CAS,"ISTOMINA,OLGA",6,2,2,1,1,2.867
GERMAN,ELEMENTARY GERMAN 3,2100,02,FS2007,CAS,"ISTOMINA,OLGA",9,6,2,0,1,3.172
GERMAN,ELEMENTARY GERMAN 3,2100,02,FS2007,CAS,,9,6,2,0,1,3.172
GERMAN,ELEMENTARY GERMAN 3,2100,03,FS2007,CAS,,3,9,5,2,0,2.621
GERMAN,ELEMENTARY GERMAN 3,2100,03,FS2007,CAS,"FREDERICKS,CHERYLL ANDR",3,9,5,2,0,2.621
GERMAN,ELEMENTARY GERMAN 3,2100,04,FS2007,CAS,,9,3,2,1,1,3.088
GERMAN,ELEMENTARY GERMAN 3,2100,04,FS2007,CAS,"FREDERICKS,CHERYLL ANDR",9,3,2,1,1,3.088
GERMAN,GERM CONV & COMPOSITN 1,2160,01,FS2007,CAS,"MCKINSTRY,MEGAN LOUISE",12,3,1,1,0,3.424
GERMAN,GERM CONV & COMPOSITN 1,2160,02,FS2007,CAS,"MCKINSTRY,MEGAN LOUISE",7,4,3,0,0,3.329
GERMAN,GERM CONV & COMPOSITN 1,2160,02,FS2007,CAS,,7,4,3,0,0,3.329
GERMAN,GERMAN CIVIL: BEGIN-1850,2310,01,FS2007,CAS,"IRETON,SEAN M",15,45,21,3,6,2.657
GERMAN,GERMAN CONVRST/COMPSN 2,3160,01,FS2007,CAS,"SCHMIDT,OLAF",10,8,1,0,0,3.442
GERMAN,CONTEMP GERMAN CULTURE,3190,01,FS2007,CAS,"SCHMIDT,OLAF",9,6,0,0,0,3.58
GERMAN,GERMN CONVERS & COMPOS 3,4160,01,FS2007,CAS,"IRETON,SEAN M",8,5,1,0,0,3.457
GERMAN,SEMINAR IN GERMAN,8087,01,FS2007,CAS,"STRATHAUSEN,CARSTEN",6,3,0,0,1,3.3
GN_HES,INTRO HUMAN ENVIRONM SCI,1100,01,FS2007,CHES,"SHAHAN,VICTORIA L",54,36,14,9,9,2.976
GN_HON,HNRS DISCUSSION GROUP,1030H,01,FS2007,CPROV,"SHUKLA,SHIVENDRA D",8,4,0,0,0,3.642
GN_HON,HNRS DISCUSSION GROUP,1030H,04,FS2007,CPROV,"SMITH,GARY LEE",9,2,0,0,0,3.682
GN_HON,HNRS DISCUSSION GROUP,1030H,05,FS2007,CPROV,"WOMACK,ABNER WILLIS",14,0,0,0,0,4.0
GN_HON,HNRS DISCUSSION GROUP,1030H,07,FS2007,CPROV,"STADLER,MICHAEL ALLEN",17,3,0,0,0,3.775
GN_HON,HNRS DISCUSSION GROUP,1030H,08,FS2007,CPROV,"KELLER,STEVEN W",11,1,0,0,0,3.892
GN_HON,HONORS SEMINAR,1050H,01,FS2007,CPROV,"BLAKE JR,ROBERT L",15,0,0,0,0,3.92
GN_HON,HONORS SEMINAR,1050H,06,FS2007,CPROV,"PERRY,MICHAEL CLINTON",15,0,0,0,0,3.94
GN_HON,HCCIP MENTOR PROGRAM,2021,01,FS2007,CPROV,"FOLEY,ANNE-MARIE",19,1,0,0,0,3.92
GN_HON,HCCIP MENTOR PROGRAM,2021H,01,FS2007,CPROV,"FOLEY,ANNE-MARIE",22,0,0,0,0,3.986
GN_HON,THE ANCIENT WORLD,2111H,01,FS2007,CPROV,"PALONSKY,STUART B",16,2,0,0,1,3.668
GN_HON,THE ANCIENT WORLD,2111H,02,FS2007,CPROV,"MELNYK,JULIE A",13,5,1,0,0,3.6
GN_HON,THE ANCIENT WORLD,2111H,03,FS2007,CPROV,"FOLEY JR,RICHARD F",10,8,0,0,1,3.321
GN_HON,THE ANCIENT WORLD,2111H,04,FS2007,CPROV,"HARPER,RACHEL PALENCIA",11,7,2,0,0,3.54
GN_HON,THE ANCIENT WORLD,2111H,05,FS2007,CPROV,"MATERER,TIMOTHY JOHN",15,2,1,0,0,3.661
GN_HON,THE ANCIENT WORLD,2111H,06,FS2007,CPROV,"BONDESON,WILLIAM BLAINE",14,5,0,0,0,3.626
GN_HON,THE ANCIENT WORLD,2111H,07,FS2007,CPROV,"FOSTER,GREGORY MARK",16,0,0,0,1,3.712
GN_HON,THE ANCIENT WORLD,2111H,08,FS2007,CPROV,"BARNES,MICHAEL H",20,0,0,0,0,4.0
GN_HON,THE ANCIENT WORLD,2111H,09,FS2007,CPROV,"ZEMKE,JOHN M",10,8,1,0,0,3.489
GN_HON,THE ANCIENT WORLD,2111H,10,FS2007,CPROV,"HORNBECK,ELIZABETH JEAN",10,7,0,1,0,3.344
GN_HON,THE ANCIENT WORLD,2111H,11,FS2007,CPROV,"MARKIE,PETER JOSEPH",11,10,0,0,0,3.595
GN_HON,THE ANCIENT WORLD,2111H,12,FS2007,CPROV,"TARKOW,THEODORE ALFRED",19,6,0,0,0,3.748
GN_HON,THE ANCIENT WORLD,2111H,13,FS2007,CPROV,"SCHENKER,DAVID JOSEPH",17,3,0,0,0,3.76
GN_HON,THE ANCIENT WORLD,2111H,14,FS2007,CPROV,"OKAMURA,LAWRENCE",18,1,0,0,0,3.837
GN_HON,THE ANCIENT WORLD,2111H,15,FS2007,CPROV,"SIEVERT,DONALD EDWARD",14,2,0,0,0,3.781
GN_HON,HNRS HUMANITIES COLLOQUM,2120H,01,FS2007,CPROV,"MELNYK,JULIE A",15,0,0,0,0,3.9
GN_HON,HNRS HUMANITIES COLLOQUM,2120H,04,FS2007,CPROV,"FOLEY,ANNE-MARIE",14,0,1,0,0,3.887
GN_HON,HNRS HUMANITIES COLLOQUM,2120H,07,FS2007,CPROV,"LAZZARO-WEIS,CAROL M.",4,8,0,0,0,3.383
GN_HON,HUMAN SCIENCES SEQ 1,2243H,01,FS2007,CPROV,"STADLER,MICHAEL ALLEN",30,24,1,0,0,3.522
GN_HON,HUMAN SCIENCES SEQ 3,2245H,01,FS2007,CPROV,"WHITES,LEEANN",16,2,0,0,0,3.856
GN_HON,HUMAN SCIENCES SEQ 3,2245H,02,FS2007,CPROV,"KODITSCHEK,THEODORE",15,3,0,1,0,3.621
GN_HON,HNR:CLLG SCI SEQUENCE,2461H,01,FS2007,CPROV,"SCHMIDT,FRANCIS JOHN",38,3,1,0,0,3.838
GN_HON,HNRS BEHAVIORAL COLLOQ,3210H,01,FS2007,CPROV,"ANDERSON,WAYNE PERRY",14,4,0,0,0,3.778
GN_HON,HNRS BEHAVIORAL COLLOQ,3210H,03,FS2007,CPROV,"NAVEH-BENJAMIN,ESTHER",16,2,0,0,0,3.889
GREEK,ELEMNTRY ANCIENT GREEK 1,1100,01,FS2007,CAS,"MORI,ANATOLE",4,3,1,1,2,2.545
GREEK,GREEK STYLISTICS,7500,01,FS2007,CAS,"MARKS,RAYMOND D",10,0,0,0,0,4.0
G_STDY,TOPICS GENERAL STUDIES,3301,01,FS2007,CAS,"BONDESON,WILLIAM BLAINE",13,6,0,0,0,3.637
HIST,UNDERGRAD TPC HIST-SOC,1004,01,FS2007,CAS,"BEDNAR,MICHAEL B",6,5,2,2,0,3.02
HIST,SURV AM HISTORY TO 1865,1100,01,FS2007,CAS,"MILLER,KERBY ALONZO",20,51,34,8,1,2.692
HIST,SURV AM HISTORY TO 1865,1100,02,FS2007,CAS,"WIGGER,JOHN H",84,124,55,17,12,2.817
HIST,SURV AM HISTORY TO 1865,1100,03,FS2007,CAS,"PASLEY,JEFFREY L",46,95,34,14,12,2.737
HIST,SURV AM HISTORY TO 1865,1100,04,FS2007,CAS,"CARROLL,MARK M",66,127,62,12,19,2.673
HIST,SURV AM HISTORY SNC 1865,1200,01,FS2007,CAS,"WATTS,STEVEN",58,133,58,10,6,2.805
HIST,SURV AM HISTORY SNC 1865,1200,02,FS2007,CAS,"BELL,ANGELA D",85,125,77,16,15,2.771
HIST,SURV AM HISTORY SNC 1865,1200,03,FS2007,CAS,"FOX,JAMES MICHAEL",40,112,84,25,29,2.375
HIST,SURV AM HISTORY SNC 1865,1200,06,FS2007,CAS,"BELL,ANGELA D",5,10,1,0,2,2.872
HIST,SURV AM HISTORY SNC 1865,1200H,01,FS2007,CAS,"WATTS,STEVEN",6,7,5,0,1,2.8
HIST,AFRICAN AMERICAN HISTORY,1410,01,FS2007,CAS,"WEEMS JR,ROBERT E",5,8,23,7,7,1.892
HIST,FOUNDTNS OF WESTERN CIV,1500,01,FS2007,CAS,"WORTHINGTON,IAN",20,39,28,5,6,2.669
HIST,FOUNDTNS OF WESTERN CIV,1500H,01A,FS2007,CAS,"WORTHINGTON,IAN",6,11,3,0,0,3.21
HIST,ENG BEFORE GLORIOUS REVO,1540,01,FS2007,CAS,"HUNEYCUTT,LOIS L",34,25,8,2,3,3.081
HIST,FOUNDTNS RUSSIAN HISTORY,1600,01,FS2007,CAS,"ZGUTA,RUSSELL",17,18,10,1,4,2.848
HIST,HISTORY OF SOUTH AFRICA,1810,01,FS2007,CAS,"IBRAHIM,ABDULLAHI A",20,15,5,1,1,3.21
HIST,COLONIAL LATIN AMERICA,1840,01,FS2007,CAS,"SMALE,ROBERT LELAND",16,29,4,3,0,3.063
HIST,TOPICS IN HISTORY-SOC SC,2004,05,FS2007,CAS,"BRANCOVAN,CONSTANTINE E",7,15,6,0,1,2.89
HIST,TWENTIETH CENTRY AMERICA,2210,01,FS2007,CAS,"COLLINS,ROBERT MAURICE",59,168,53,5,5,2.932
HIST,SOC HIST OF U.S. WOMEN,2400,01,FS2007,CAS,"MORRIS,MICHELLE MARY",8,16,6,0,0,3.047
HIST,AFRCN AMER WOMEN IN HIST,2410,01,FS2007,CAS,"KING,WILMA",1,5,8,3,2,1.968
HIST,HISTORY OF MISSOURI,2440,01,FS2007,CAS,"ROGERS,BRETT S",15,13,6,0,0,3.3
HIST,HIST RELIG AMER CIVL WAR,3000,01,FS2007,CAS,"WIGGER,JOHN H",3,27,6,0,0,2.867
HIST,RELG BIOGRPHY:BLACK RELG,3400,01,FS2007,CAS,"ROWE,LEROY MILTON",40,0,0,0,0,3.88
HIST,EURPN WOMEN IN 19TH CENT,3570,01,FS2007,CAS,"REEDER,LINDA S",6,19,1,0,0,3.215
HIST,MODERN ITALY 1815-PRESNT,3580,01,FS2007,CAS,"REEDER,LINDA S",15,22,3,0,0,3.255
HIST,THE EARLY MIDDLE AGES,3590,01,FS2007,CAS,"HUNEYCUTT,LOIS L",22,17,1,0,0,3.473
HIST,"IRELAND, 1100S-1800",3610,01,FS2007,CAS,"MILLER,KERBY ALONZO",33,50,43,17,6,2.544
HIST,ISLAM AND THE WEST,3850,01,FS2007,CAS,"IBRAHIM,ABDULLAHI A",15,21,1,0,1,3.274
HIST,TOPICS IN HISTORY-SOC SC,4004,01,FS2007,CAS,"BEDNAR,MICHAEL B",8,8,12,2,0,2.733
HIST,TOPICS IN HISTORY-SOC SC,4004,02,FS2007,CAS,"THOMPSON,MARK DAVID",0,19,2,1,3,2.504
HIST,SOC/POLTIC CIVIL WAR ERA,4040,01,FS2007,CAS,"WHITES,LEEANN",17,13,3,0,1,3.315
HIST,AMR CUL INTL HIS 1865,4200,01,FS2007,CAS,"WATTS,STEVEN",5,14,9,4,1,2.518
HIST,HISTORY OF THE NEW SOUTH,4240,01,FS2007,CAS,"CARROLL,MARK M",13,14,5,0,1,3.088
HIST,AMERICA IN THE REAGAN YE,4280,01,FS2007,CAS,"COLLINS,ROBERT MAURICE",20,7,6,0,1,3.279
HIST,WAR CRIMES & GENOCIDE,4480,01,FS2007,CAS,"ANDERSON,CAROL E",22,9,2,2,4,3.095
HIST,THE ROMAN EMPIRE,4530,01,FS2007,CAS,"OKAMURA,LAWRENCE",29,3,1,0,0,3.739
HIST,INTEL HIST EUR 17 & 18 C,4570,1,FS2007,CAS,"KARTHAS,ILYANA",14,14,0,1,2,3.135
HIST,AGE OF THE RENAISSANCE,4630,01,FS2007,CAS,"FRYMIRE,JOHN M",11,13,13,3,0,2.74
HIST,"REVOLU FRANCE, 1789-181",4650,1,FS2007,CAS,"KARTHAS,ILYANA",7,19,5,0,2,2.933
HIST,THE RUSSIAN REVOLUTION,4710,01,FS2007,CAS,"BRANCOVAN,CONSTANTINE E",12,17,3,0,1,3.164
HIST,SOCIAL REVOL IN LATN AMR,4830,01,FS2007,CAS,"SMALE,ROBERT LELAND",10,25,3,0,0,3.137
HIST,UNDERGRAD SEM EUROP HIST,4971,01,FS2007,CAS,"SPERBER,JONATHAN",5,5,2,1,0,3.1
HIST,UNDERGRAD SEM EUROP HIST,4971,02,FS2007,CAS,"BRANCOVAN,CONSTANTINE E",4,7,3,0,0,3.093
HIST,UNDERGRAD SEM AMER HIST,4972,01,FS2007,CAS,"ANDERSON,CAROL E",10,4,1,0,0,3.52
HIST,UNDERGRAD SEM AMER HIST,4972,02,FS2007,CAS,"KING,WILMA",2,5,4,0,0,2.709
